county,precinct,office,district,party,candidate,total_votes
Madison,,U.S. Senate,,Republican,Herschel Junior Walker,9353
Madison,,U.S. Senate,,Democrat,Raphael Warnock (I),2864
Madison,,U.S. Senate,,Libertarian,Chase Oliver,262
Madison,,Governor,,Republican,Brian Kemp (I),9955
Madison,,Governor,,Democrat,Stacey Abrams,2500
Madison,,Governor,,Libertarian,Shane Hazel,99
Madison,,Lieutenant Governor,,Republican,Burt Jones,9592
Madison,,Lieutenant Governor,,Democrat,Charlie Bailey,2606
Madison,,Lieutenant Governor,,Libertarian,Ryan Graham,254
Madison,,Secretary of State,,Republican,Brad Raffensperger (I),9522
Madison,,Secretary of State,,Democrat,Bee Nguyen,2408
Madison,,Secretary of State,,Libertarian,Ted Metz,455
Madison,,Attorney General,,Republican,Chris Carr (I),9652
Madison,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",2627
Madison,,Attorney General,,Libertarian,Martin Cowen,182
Madison,,Commissioner of Agriculture,,Republican,Tyler Harper,9821
Madison,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,2395
Madison,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,230
Madison,,Commissioner of Insurance,,Republican,John King (I),9837
Madison,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,2556
Madison,,State School Superintendent,,Republican,Richard Woods (I),9918
Madison,,State School Superintendent,,Democrat,Alisha Thomas Searcy,2515
Madison,,Commissioner of Labor,,Republican,Bruce Thompson,9665
Madison,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",2464
Madison,,Commissioner of Labor,,Libertarian,Emily Anderson,272
Marion,,U.S. Senate,,Republican,Herschel Junior Walker,1750
Marion,,U.S. Senate,,Democrat,Raphael Warnock (I),1018
Marion,,U.S. Senate,,Libertarian,Chase Oliver,66
Marion,,Governor,,Republican,Brian Kemp (I),1868
Marion,,Governor,,Democrat,Stacey Abrams,954
Marion,,Governor,,Libertarian,Shane Hazel,24
Marion,,Lieutenant Governor,,Republican,Burt Jones,1816
Marion,,Lieutenant Governor,,Democrat,Charlie Bailey,925
Marion,,Lieutenant Governor,,Libertarian,Ryan Graham,54
Marion,,Secretary of State,,Republican,Brad Raffensperger (I),1818
Marion,,Secretary of State,,Democrat,Bee Nguyen,890
Marion,,Secretary of State,,Libertarian,Ted Metz,82
Marion,,Attorney General,,Republican,Chris Carr (I),1804
Marion,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",957
Marion,,Attorney General,,Libertarian,Martin Cowen,50
Marion,,Commissioner of Agriculture,,Republican,Tyler Harper,1823
Marion,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,918
Marion,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,61
Marion,,Commissioner of Insurance,,Republican,John King (I),1851
Marion,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,942
Marion,,State School Superintendent,,Republican,Richard Woods (I),1869
Marion,,State School Superintendent,,Democrat,Alisha Thomas Searcy,937
Marion,,Commissioner of Labor,,Republican,Bruce Thompson,1800
Marion,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",928
Marion,,Commissioner of Labor,,Libertarian,Emily Anderson,71
McDuffie,,U.S. Senate,,Republican,Herschel Junior Walker,5067
McDuffie,,U.S. Senate,,Democrat,Raphael Warnock (I),3103
McDuffie,,U.S. Senate,,Libertarian,Chase Oliver,131
McDuffie,,Governor,,Republican,Brian Kemp (I),5283
McDuffie,,Governor,,Democrat,Stacey Abrams,2978
McDuffie,,Governor,,Libertarian,Shane Hazel,56
McDuffie,,Lieutenant Governor,,Republican,Burt Jones,5187
McDuffie,,Lieutenant Governor,,Democrat,Charlie Bailey,2915
McDuffie,,Lieutenant Governor,,Libertarian,Ryan Graham,121
McDuffie,,Secretary of State,,Republican,Brad Raffensperger (I),5151
McDuffie,,Secretary of State,,Democrat,Bee Nguyen,2822
McDuffie,,Secretary of State,,Libertarian,Ted Metz,215
McDuffie,,Attorney General,,Republican,Chris Carr (I),5166
McDuffie,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",3001
McDuffie,,Attorney General,,Libertarian,Martin Cowen,90
McDuffie,,Commissioner of Agriculture,,Republican,Tyler Harper,5219
McDuffie,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,2887
McDuffie,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,125
McDuffie,,Commissioner of Insurance,,Republican,John King (I),5263
McDuffie,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,2954
McDuffie,,State School Superintendent,,Republican,Richard Woods (I),5270
McDuffie,,State School Superintendent,,Democrat,Alisha Thomas Searcy,2960
McDuffie,,Commissioner of Labor,,Republican,Bruce Thompson,5184
McDuffie,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",2905
McDuffie,,Commissioner of Labor,,Libertarian,Emily Anderson,145
McIntosh,,U.S. Senate,,Republican,Herschel Junior Walker,3344
McIntosh,,U.S. Senate,,Democrat,Raphael Warnock (I),2048
McIntosh,,U.S. Senate,,Libertarian,Chase Oliver,95
McIntosh,,Governor,,Republican,Brian Kemp (I),3570
McIntosh,,Governor,,Democrat,Stacey Abrams,1923
McIntosh,,Governor,,Libertarian,Shane Hazel,24
McIntosh,,Lieutenant Governor,,Republican,Burt Jones,3471
McIntosh,,Lieutenant Governor,,Democrat,Charlie Bailey,1857
McIntosh,,Lieutenant Governor,,Libertarian,Ryan Graham,82
McIntosh,,Secretary of State,,Republican,Brad Raffensperger (I),3445
McIntosh,,Secretary of State,,Democrat,Bee Nguyen,1779
McIntosh,,Secretary of State,,Libertarian,Ted Metz,167
McIntosh,,Attorney General,,Republican,Chris Carr (I),3453
McIntosh,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",1916
McIntosh,,Attorney General,,Libertarian,Martin Cowen,72
McIntosh,,Commissioner of Agriculture,,Republican,Tyler Harper,3477
McIntosh,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,1851
McIntosh,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,93
McIntosh,,Commissioner of Insurance,,Republican,John King (I),3542
McIntosh,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,1878
McIntosh,,State School Superintendent,,Republican,Richard Woods (I),3538
McIntosh,,State School Superintendent,,Democrat,Alisha Thomas Searcy,1886
McIntosh,,Commissioner of Labor,,Republican,Bruce Thompson,3445
McIntosh,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",1852
McIntosh,,Commissioner of Labor,,Libertarian,Emily Anderson,129
Meriwether,,U.S. Senate,,Republican,Herschel Junior Walker,5336
Meriwether,,U.S. Senate,,Democrat,Raphael Warnock (I),3363
Meriwether,,U.S. Senate,,Libertarian,Chase Oliver,175
Meriwether,,Governor,,Republican,Brian Kemp (I),5704
Meriwether,,Governor,,Democrat,Stacey Abrams,3160
Meriwether,,Governor,,Libertarian,Shane Hazel,44
Meriwether,,Lieutenant Governor,,Republican,Burt Jones,5508
Meriwether,,Lieutenant Governor,,Democrat,Charlie Bailey,3117
Meriwether,,Lieutenant Governor,,Libertarian,Ryan Graham,154
Meriwether,,Secretary of State,,Republican,Brad Raffensperger (I),5487
Meriwether,,Secretary of State,,Democrat,Bee Nguyen,2973
Meriwether,,Secretary of State,,Libertarian,Ted Metz,280
Meriwether,,Attorney General,,Republican,Chris Carr (I),5543
Meriwether,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",3157
Meriwether,,Attorney General,,Libertarian,Martin Cowen,100
Meriwether,,Commissioner of Agriculture,,Republican,Tyler Harper,5613
Meriwether,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,3021
Meriwether,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,165
Meriwether,,Commissioner of Insurance,,Republican,John King (I),5645
Meriwether,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,3112
Meriwether,,State School Superintendent,,Republican,Richard Woods (I),5660
Meriwether,,State School Superintendent,,Democrat,Alisha Thomas Searcy,3112
Meriwether,,Commissioner of Labor,,Republican,Bruce Thompson,5571
Meriwether,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",3057
Meriwether,,Commissioner of Labor,,Libertarian,Emily Anderson,156
Miller,,U.S. Senate,,Republican,Herschel Junior Walker,1617
Miller,,U.S. Senate,,Democrat,Raphael Warnock (I),509
Miller,,U.S. Senate,,,Chase Oliver (L),22
Miller,,Governor,,Republican,Brian Kemp (I),1689
Miller,,Governor,,Democrat,Stacey Abrams,462
Miller,,Governor,,,Shane Hazel (L),13
Miller,,Lieutenant Governor,,Republican,Burt Jones,1630
Miller,,Lieutenant Governor,,Democrat,Charlie Bailey,448
Miller,,Lieutenant Governor,,,Ryan Graham (L),26
Miller,,Secretary of State,,Republican,Brad Raffensperger (I),1652
Miller,,Secretary of State,,Democrat,Bee Nguyen,403
Miller,,Secretary of State,,,Ted Metz (L),47
Miller,,Attorney General,,Republican,Chris Carr (I),1655
Miller,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",462
Miller,,Attorney General,,,Martin Cowen (L),13
Miller,,Commissioner of Agriculture,,Republican,Tyler Harper,1662
Miller,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,431
Miller,,Commissioner of Agriculture,,,David Raudabaugh (L),29
Miller,,Commissioner of Insurance,,Republican,John King (I),1672
Miller,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,443
Miller,,State School Superintendent,,Republican,Richard Woods (I),1669
Miller,,State School Superintendent,,Democrat,Alisha Thomas Searcy,447
Miller,,Commissioner of Labor,,Republican,Bruce Thompson,1643
Miller,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",451
Miller,,Commissioner of Labor,,,Emily Anderson (L),24
Mitchell,,U.S. Senate,,Republican,Herschel Junior Walker,3986
Mitchell,,U.S. Senate,,Democrat,Raphael Warnock (I),2953
Mitchell,,U.S. Senate,,,Chase Oliver (L),81
Mitchell,,Governor,,Republican,Brian Kemp (I),4197
Mitchell,,Governor,,Democrat,Stacey Abrams,2829
Mitchell,,Governor,,,Shane Hazel (L),26
Mitchell,,Lieutenant Governor,,Republican,Burt Jones,4106
Mitchell,,Lieutenant Governor,,Democrat,Charlie Bailey,2755
Mitchell,,Lieutenant Governor,,,Ryan Graham (L),78
Mitchell,,Secretary of State,,Republican,Brad Raffensperger (I),4152
Mitchell,,Secretary of State,,Democrat,Bee Nguyen,2653
Mitchell,,Secretary of State,,,Ted Metz (L),131
Mitchell,,Attorney General,,Republican,Chris Carr (I),4137
Mitchell,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",2808
Mitchell,,Attorney General,,,Martin Cowen (L),40
Mitchell,,Commissioner of Agriculture,,Republican,Tyler Harper,4152
Mitchell,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,2749
Mitchell,,Commissioner of Agriculture,,,David Raudabaugh (L),72
Mitchell,,Commissioner of Insurance,,Republican,John King (I),4164
Mitchell,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,2810
Mitchell,,State School Superintendent,,Republican,Richard Woods (I),4195
Mitchell,,State School Superintendent,,Democrat,Alisha Thomas Searcy,2774
Mitchell,,Commissioner of Labor,,Republican,Bruce Thompson,4098
Mitchell,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",2778
Mitchell,,Commissioner of Labor,,,Emily Anderson (L),90
Monroe,,U.S. Senate,,Republican,Herschel Junior Walker,9673
Monroe,,U.S. Senate,,Democrat,Raphael Warnock (I),3737
Monroe,,U.S. Senate,,Libertarian,Chase Oliver,255
Monroe,,Governor,,Republican,Brian Kemp (I),10314
Monroe,,Governor,,Democrat,Stacey Abrams,3315
Monroe,,Governor,,Libertarian,Shane Hazel,89
Monroe,,Lieutenant Governor,,Republican,Burt Jones,10045
Monroe,,Lieutenant Governor,,Democrat,Charlie Bailey,3332
Monroe,,Lieutenant Governor,,Libertarian,Ryan Graham,226
Monroe,,Secretary of State,,Republican,Brad Raffensperger (I),9962
Monroe,,Secretary of State,,Democrat,Bee Nguyen,3150
Monroe,,Secretary of State,,Libertarian,Ted Metz,452
Monroe,,Attorney General,,Republican,Chris Carr (I),9998
Monroe,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",3429
Monroe,,Attorney General,,Libertarian,Martin Cowen,174
Monroe,,Commissioner of Agriculture,,Republican,Tyler Harper,10117
Monroe,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,3219
Monroe,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,240
Monroe,,Commissioner of Insurance,,Republican,John King (I),10239
Monroe,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,3327
Monroe,,State School Superintendent,,Republican,Richard Woods (I),10255
Monroe,,State School Superintendent,,Democrat,Alisha Thomas Searcy,3326
Monroe,,Commissioner of Labor,,Republican,Bruce Thompson,9998
Monroe,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",3314
Monroe,,Commissioner of Labor,,Libertarian,Emily Anderson,251
Montgomery,,U.S. Senate,,Republican,Herschel Junior Walker,2450
Montgomery,,U.S. Senate,,Democrat,Raphael Warnock (I),742
Montgomery,,U.S. Senate,,Libertarian,Chase Oliver,34
Montgomery,,Governor,,Republican,Brian Kemp (I),2545
Montgomery,,Governor,,Democrat,Stacey Abrams,670
Montgomery,,Governor,,Libertarian,Shane Hazel,11
Montgomery,,Lieutenant Governor,,Republican,Burt Jones,2463
Montgomery,,Lieutenant Governor,,Democrat,Charlie Bailey,659
Montgomery,,Lieutenant Governor,,Libertarian,Ryan Graham,48
Montgomery,,Secretary of State,,Republican,Brad Raffensperger (I),2442
Montgomery,,Secretary of State,,Democrat,Bee Nguyen,633
Montgomery,,Secretary of State,,Libertarian,Ted Metz,80
Montgomery,,Attorney General,,Republican,Chris Carr (I),2476
Montgomery,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",667
Montgomery,,Attorney General,,Libertarian,Martin Cowen,29
Montgomery,,Commissioner of Agriculture,,Republican,Tyler Harper,2484
Montgomery,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,644
Montgomery,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,43
Montgomery,,Commissioner of Insurance,,Republican,John King (I),2499
Montgomery,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,662
Montgomery,,State School Superintendent,,Republican,Richard Woods (I),2498
Montgomery,,State School Superintendent,,Democrat,Alisha Thomas Searcy,670
Montgomery,,Commissioner of Labor,,Republican,Bruce Thompson,2476
Montgomery,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",654
Montgomery,,Commissioner of Labor,,Libertarian,Emily Anderson,39
Morgan,,U.S. Senate,,Republican,Herschel Junior Walker,7322
Morgan,,U.S. Senate,,Democrat,Raphael Warnock (I),2762
Morgan,,U.S. Senate,,Libertarian,Chase Oliver,174
Morgan,,Governor,,Republican,Brian Kemp (I),7764
Morgan,,Governor,,Democrat,Stacey Abrams,2473
Morgan,,Governor,,Libertarian,Shane Hazel,89
Morgan,,Lieutenant Governor,,Republican,Burt Jones,7551
Morgan,,Lieutenant Governor,,Democrat,Charlie Bailey,2518
Morgan,,Lieutenant Governor,,Libertarian,Ryan Graham,179
Morgan,,Secretary of State,,Republican,Brad Raffensperger (I),7559
Morgan,,Secretary of State,,Democrat,Bee Nguyen,2330
Morgan,,Secretary of State,,Libertarian,Ted Metz,325
Morgan,,Attorney General,,Republican,Chris Carr (I),7597
Morgan,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",2518
Morgan,,Attorney General,,Libertarian,Martin Cowen,138
Morgan,,Commissioner of Agriculture,,Republican,Tyler Harper,7722
Morgan,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,2300
Morgan,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,188
Morgan,,Commissioner of Insurance,,Republican,John King (I),7761
Morgan,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,2416
Morgan,,State School Superintendent,,Republican,Richard Woods (I),7832
Morgan,,State School Superintendent,,Democrat,Alisha Thomas Searcy,2383
Morgan,,Commissioner of Labor,,Republican,Bruce Thompson,7599
Morgan,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",2411
Morgan,,Commissioner of Labor,,Libertarian,Emily Anderson,197
Murray,,U.S. Senate,,Republican,Herschel Junior Walker,9737
Murray,,U.S. Senate,,Democrat,Raphael Warnock (I),1533
Murray,,U.S. Senate,,Libertarian,Chase Oliver,199
Murray,,Governor,,Republican,Brian Kemp (I),10290
Murray,,Governor,,Democrat,Stacey Abrams,1160
Murray,,Governor,,Libertarian,Shane Hazel,83
Murray,,Lieutenant Governor,,Republican,Burt Jones,9907
Murray,,Lieutenant Governor,,Democrat,Charlie Bailey,1297
Murray,,Lieutenant Governor,,Libertarian,Ryan Graham,167
Murray,,Secretary of State,,Republican,Brad Raffensperger (I),9827
Murray,,Secretary of State,,Democrat,Bee Nguyen,1116
Murray,,Secretary of State,,Libertarian,Ted Metz,364
Murray,,Attorney General,,Republican,Chris Carr (I),9909
Murray,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",1370
Murray,,Attorney General,,Libertarian,Martin Cowen,118
Murray,,Commissioner of Agriculture,,Republican,Tyler Harper,10042
Murray,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,1217
Murray,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,147
Murray,,Commissioner of Insurance,,Republican,John King (I),10025
Murray,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,1312
Murray,,State School Superintendent,,Republican,Richard Woods (I),10100
Murray,,State School Superintendent,,Democrat,Alisha Thomas Searcy,1282
Murray,,Commissioner of Labor,,Republican,Bruce Thompson,9920
Murray,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",1278
Murray,,Commissioner of Labor,,Libertarian,Emily Anderson,153
Muscogee,,U.S. Senate,,Republican,Herschel Junior Walker,21496
Muscogee,,U.S. Senate,,Democrat,Raphael Warnock (I),36861
Muscogee,,U.S. Senate,,Libertarian,Chase Oliver,887
Muscogee,,Governor,,Republican,Brian Kemp (I),23925
Muscogee,,Governor,,Democrat,Stacey Abrams,35149
Muscogee,,Governor,,Libertarian,Shane Hazel,388
Muscogee,,Lieutenant Governor,,Republican,Burt Jones,22935
Muscogee,,Lieutenant Governor,,Democrat,Charlie Bailey,34535
Muscogee,,Lieutenant Governor,,Libertarian,Ryan Graham,1172
Muscogee,,Secretary of State,,Republican,Brad Raffensperger (I),24095
Muscogee,,Secretary of State,,Democrat,Bee Nguyen,33123
Muscogee,,Secretary of State,,Libertarian,Ted Metz,1418
Muscogee,,Attorney General,,Republican,Chris Carr (I),23232
Muscogee,,Attorney General,,Democrat,"Jennifer """"Jen"""" Jordan",34872
Muscogee,,Attorney General,,Libertarian,Martin Cowen,770
Muscogee,,Commissioner of Agriculture,,Republican,Tyler Harper,23407
Muscogee,,Commissioner of Agriculture,,Democrat,Nakita Hemingway,34223
Muscogee,,Commissioner of Agriculture,,Libertarian,David Raudabaugh,1088
Muscogee,,Commissioner of Insurance,,Republican,John King (I),24038
Muscogee,,Commissioner of Insurance,,Democrat,Janice Laws Robinson,34561
Muscogee,,State School Superintendent,,Republican,Richard Woods (I),24048
Muscogee,,State School Superintendent,,Democrat,Alisha Thomas Searcy,34742
Muscogee,,Commissioner of Labor,,Republican,Bruce Thompson,23050
Muscogee,,Commissioner of Labor,,Democrat,"William """"Will"""" Boddie, Jr",34248
Muscogee,,Commissioner of Labor,,Libertarian,Emily Anderson,1336
Newton,,U.S. Senate,,Republican,Herschel Junior Walker,17577
Newton,,U.S. Senate,,Democrat,Raphael Warnock (I),24348
Newton,,U.S. Senate,,Libertarian,Chase Oliver,783
Newton,,Governor,,Republican,Brian Kemp (I),19094
Newton,,Governor,,Democrat,Stacey Abrams,23531
Newton,,Governor,,Libertarian,Shane Hazel,251
Newton,,Lieutenant Governor,,Republican,Burt Jones,18390
Newton,,Lieutenant Governor,,Democrat,Charlie Bailey,23265
Newton,,Lieutenant Governor,,Libertarian,Ryan Graham,794
Newton,,Secretary of State,,Republican,Brad Raffensperger (I),18931
Newton,,Secretary of State,,Democrat,Bee Nguyen,22458
Newton,,Secretary of State,,Libertarian,Ted Metz,1023
Newton,,Attorney General,,Republican,Chris Carr (I),18508
